Date_Time,KWperTon,Teo,Tei,Fevap,Tci,Tco,Fcond,Pei,Peo,Pco,Pci,A_kW,B_kW
41483.66667,0.54,38.9,54.3,3833,77.8,,7860,103.5,99.5,12.9,18,235,236
41483.67708,0.55,38.9,54.2,3787,78,,7985,103,99.6,12.7,18,235,236
41483.6875,0.54,38.9,54.2,3809,78.3,,7886,103.5,99.5,13,18.3,235,236
41483.69792,0.53,39.1,54.3,4005,78.2,,7956,102.7,98.9,12.9,18.6,235,236
41483.70833,0.55,38.9,54.4,3878,78.4,,8054,103.6,99.5,13,18.1,235,236
41483.71875,0.54,39,54.5,3914,78.3,,8128,102.5,98.7,13,18.2,235,236
41483.72917,0.54,38.9,54.5,3877,78,,7910,103.3,99.6,12.9,18.3,235,236
41483.73958,0.54,39.1,54.5,3936,78.3,,7986,102.7,99.2,12.8,18,235,236
41483.75,0.53,39.1,54.5,4050,78.5,,8002,102.3,98.3,12.9,18.3,235,236
41483.76042,0.55,39,54.4,3908,78.3,,7991,102.6,98.9,13,18.4,235,236
41483.77083,0.53,38.9,54.7,3927,77.9,,7946,103.3,99.1,12.9,18.1,235,236
41483.78125,0.54,39,54.5,3920,78,,7897,102.6,98.7,13,18.3,235,236
41483.79167,0.54,38.9,54.6,3940,78.4,,7939,103.2,99.5,13.1,18.2,235,236
41483.80208,0.54,39,54.7,3877,78.1,,7994,102.8,99.2,13,18.1,235,236
41483.8125,0.54,39,54.5,3922,78.2,,7882,103.2,99.1,12.9,18,235,236
41483.82292,0.54,38.9,54.6,3878,78,,8072,102.6,99.4,12.8,18.2,235,236
41483.83333,0.54,38.9,54.6,3813,78,,7889,103.2,99.5,12.7,17.7,235,236
41483.84375,0.54,38.9,54.6,3818,78,,7991,103.2,99.6,13.2,18.1,235,236
41483.85417,0.53,38.9,54.7,3805,77.9,,7857,103.8,99.8,13,18.4,235,236
41483.86458,0.53,38.9,54.6,3790,77.9,,7931,102.7,99.3,12.8,17.9,235,236
41483.875,0.54,38.9,54.6,3681,77.9,,7757,103.2,99.5,12.8,17.9,235,236
41483.88542,0.53,38.9,54.6,3701,77.9,,7856,103.5,100,12.8,17.8,235,236
41483.89583,0.52,38.9,54.5,3809,77.9,,7925,102.8,99.3,12.9,18,235,236
41483.90625,0.53,39,54.5,3704,78.1,,7805,102.5,99,12.8,17.9,235,236
41483.91667,0.55,39,54.6,3606,78.2,,8021,103.3,99.7,12.9,18.2,235,236
41483.92708,0.53,39,54.6,3678,78.1,,7912,102.9,99.4,12.8,18,235,236
41483.9375,0.54,39,54.7,3678,78.1,,7880,102.8,99.4,12.8,17.8,235,236
41483.94792,0.54,39,54.7,3682,78.1,,7761,102.6,99.1,12.9,18.3,235,236
41483.95833,0.53,39,54.7,3738,78.3,,7886,102.6,99.1,13,18.3,235,236
41483.96875,0.53,38.9,54.7,3636,78.3,,7868,103.1,99.7,13,18.2,235,236
41483.97917,0.53,38.8,54.7,3577,78.2,,7900,103.2,99.8,13,18.6,235,236
41483.98958,0.52,38.8,54.6,3470,77.1,,7662,103.5,100.6,12.7,17.8,235,236
41484,0.5,38.8,54.3,3411,75.7,,7232,103.1,100.2,12.1,16.4,235,236
41484.01042,0.51,38.9,54.3,3219,75.9,,7256,101.4,98.5,12.1,16.4,235,236
41484.02083,0.5,39,54.3,3366,76.2,,7271,102.6,99.7,12.3,16.6,235,236
41484.03125,0.5,39,54.3,3268,76.1,,7223,102.7,99.8,12.3,16.6,235,236
41484.04167,0.5,38.9,54.2,3281,75.7,,7204,103.5,100.9,11.9,16.4,235,236
41484.05208,0.51,38.9,54.2,3234,75.8,,7231,103.2,100.4,12.3,16.2,235,236
41484.0625,0.5,38.9,54.3,3362,76,,7239,103,100,12.3,16.3,235,236
41484.07292,0.49,38.9,54.4,3394,75.8,,7163,103,100,12.3,16.5,235,236
41484.08333,0.5,39,54.3,3336,75.9,,7145,103.1,100.2,12.2,16.6,235,236
41484.09375,0.5,39,54.4,3329,75.8,,7265,102.9,100,12.2,16.5,235,236
41484.10417,0.52,38.9,54.4,3221,75.8,,7154,103.6,100.7,12.4,16.5,235,236
41484.11458,0.5,38.9,54.3,3282,75.7,,7025,103.5,100.6,12,16.4,235,236
41484.125,0.5,38.9,54.3,3279,75.7,,7137,103.4,100.5,12.1,16.3,235,236
41484.13542,0.48,38.8,54.3,3308,75.7,,7227,102.4,99.7,12.1,16.1,235,236
41484.14583,0.5,38.9,54.3,3182,75.6,,7043,101.6,99,12.1,16.3,235,236
41484.15625,0.5,38.9,54.3,3190,75.6,,7088,103.2,100.4,12,16.1,235,236
41484.16667,0.5,38.9,54.3,3276,75.5,,7010,103.2,100.3,12.2,16.3,235,236
41484.17708,0.5,38.9,54.3,3279,75.4,,7207,102.9,99.9,12.1,16.2,235,236
41484.1875,0.49,38.9,54.2,3328,75.2,,6935,103.1,100.1,12,16.1,235,236
41484.19792,0.5,38.9,54.1,3327,75.1,,6755,103.4,100.6,11.7,15.4,235,236
41484.20834,0.5,38.9,54.3,3271,74.8,,6047,103.4,100.8,11.3,14.4,235,236
41484.21875,0.5,38.9,54.2,3321,75.5,,7700,102.7,99.9,12.9,17.6,235,236
41484.22917,0.49,38.9,54.2,3381,75.3,,7669,103.4,100.6,13.2,17.7,235,236
41484.23958,0.49,39,54.3,3311,75,,7505,103.6,100.6,12.9,17.4,235,236
41484.25,0.48,38.8,54.3,3310,74.8,,7580,103.8,100.9,12.9,17.3,235,236
41484.26042,0.49,39.1,54.1,3440,74.7,,7554,102.9,99.8,13.1,17.8,235,236
41484.27083,0.48,39,54.2,3479,74.7,,7557,103.1,100.2,12.6,17.6,235,236
41484.28125,0.5,38.8,54.2,3336,74.9,,7679,103.6,100.5,13,17.9,235,236
41484.29167,0.49,39,54.2,3365,74.8,,7681,103,100.3,12.9,17.8,235,236
41484.30208,0.48,38.9,54.3,3465,74.8,,7574,103.2,100.1,13,17.4,235,236
41484.3125,0.48,38.9,54.2,3434,74.8,,7555,103.2,100.4,12.9,17.4,235,236
41484.32292,0.49,39,54.2,3350,74.8,,7643,102.7,99.6,12.9,17.5,235,236
41484.33333,0.49,39,54.1,3446,74.9,,7625,102.4,99.6,12.6,17.5,235,236
41484.34375,0.5,38.9,54.2,3354,75.1,,7673,102.7,99.8,12.7,17.7,235,236
41484.35417,0.5,39,54.3,3358,75,,7528,102.4,99.6,13,17.8,235,236
41484.36458,0.49,38.9,54.2,3415,74.8,,7616,102.6,99.4,12.7,17.7,235,236
41484.375,0.5,39,54.3,3410,74.9,,7565,102.5,99.7,12.8,17.4,235,236
41484.38542,0.5,38.9,54.1,3412,74.9,,7551,103,100,12.8,17.4,235,236
41484.39583,0.48,39,54.1,3543,74.8,,7664,102.9,99.6,12.9,17.4,235,236
41484.40625,0.5,38.9,54,3470,74.9,,7615,102.4,99.4,12.9,17.5,235,236
41484.41667,0.48,38.9,54,3536,74.8,,7517,103.2,100,13,17.7,235,236
41484.42708,0.48,39,54,3546,74.7,,7453,102.4,99.2,13,17.4,235,236
41484.4375,0.5,38.9,53.9,3398,74.7,,7496,103.3,100.5,12.8,17.7,235,236
41484.44792,0.49,39,54,3482,75,,7515,102.9,99.8,12.8,17.5,235,236
41484.45833,0.5,39,54,3561,75.2,,7570,102.5,99.5,13,17.8,235,236
41484.46875,0.51,38.9,54,3489,74.9,,7692,103.5,100.2,12.7,17.5,235,236
41484.47917,0.5,38.9,54,3508,74.8,,7674,103.3,100,13.1,17.7,235,236
41484.48958,0.5,38.9,54,3444,74.9,,7485,102.7,99.5,13,17.6,235,236
41484.5,0.49,39,54,3508,74.8,,7652,103.2,100,12.9,17.3,235,236
41484.51042,0.48,39,54,3584,74.7,,7602,102.7,99.9,12.9,17.5,235,236
41484.52083,0.51,38.8,54,3389,74.7,,7619,103.1,99.9,12.9,17.6,235,236
41484.53125,0.5,39,54,3464,74.7,,7508,103.5,100.4,12.9,17.5,235,236
41484.54167,0.49,39,54,3446,74.9,,7505,103.3,100.1,12.8,17.3,235,236
41484.55208,0.49,39,53.9,3557,74.8,,7520,103.1,99.9,12.7,17.3,235,236
41484.5625,0.5,38.9,54,3451,75,,7547,103.6,100.4,13.1,17.5,235,236
41484.57292,0.51,39,54.1,3531,75.4,,7808,103.4,100.1,13.2,18,235,236
41484.58333,0.5,38.8,54.1,3623,75.4,,7769,103.5,100.4,13,18.3,235,236
41484.59375,0.5,39,54.2,3564,74.9,,7625,103,99.6,12.8,17.6,235,236
41484.60417,0.5,39,54.1,3704,75.1,,7649,102.9,99.5,13,17.8,235,236
41484.61458,0.5,38.9,54,3603,75,,7682,103.8,100,12.7,17.6,235,236
41484.625,0.49,39,54.1,3757,74.9,,7729,103,99.7,13,17.9,235,236
41484.63542,0.5,39.1,54.1,3666,75.2,,7704,103.2,99.4,13.1,17.9,235,236
41484.64583,0.5,38.9,54.1,3605,74.6,,7595,103.5,99.9,12.9,17.7,235,236
41484.65625,0.5,38.8,54.1,3607,74.7,,7505,102.2,98.9,13,17.9,235,236
41484.66667,0.5,39,54.1,3648,74.7,,7625,102.4,98.9,13,17.6,235,236
41484.67708,0.49,38.9,54,3747,74.6,,7672,102.8,99,13,17.6,235,236
41484.6875,0.49,39,54,3619,74.8,,7593,102.3,98.8,13.2,17.8,235,236
41484.69792,0.49,38.9,54,3681,74.7,,7745,102.1,98.5,13.1,17.8,235,236
41484.70882,0.5,39,54,3610,74.6,,7562,102.5,99.2,12.7,17.5,235,236
41484.71875,0.52,38.3,54.1,3310,74.9,,7513,104.1,101.5,12.8,17.5,235,236
41484.72917,0.48,39.1,53.9,3211,74.4,,7391,101.3,98.7,12.6,17,235,236
41484.73958,0.49,38.9,53.7,3482,74.4,,7332,103.3,99.8,12.5,17.1,235,236
41484.75,0.49,38.9,53.9,3407,74.4,,7540,103.7,100.3,12.8,17.1,235,236
41484.76042,0.49,38.9,53.8,3396,74.7,,7523,103.9,101.1,12.8,17,235,236
41484.77083,0.5,38.8,53.9,3264,75,,7656,104.4,101.5,12.9,17.6,235,236
41484.78125,0.49,38.9,54,3307,75.1,,7607,104.2,101.2,12.6,17.5,235,236
41484.79167,0.49,38.9,54,3275,74.8,,7543,104.3,101.3,12.9,18,235,236
41484.80208,0.47,39,54,3292,74.6,,7445,104.1,101.3,12.8,17.5,235,236
41484.8125,0.49,38.9,53.9,3232,74.7,,7465,104.5,101.6,12.8,17.4,235,236
41484.82292,0.47,39,54,3206,74.2,,7201,104.1,101.4,12.6,17,235,236
41484.83333,0.48,38.9,53.8,3117,73.9,,7348,104.1,101.5,12.7,17.1,235,236
41484.84375,0.47,38.9,53.9,3068,73.4,,7265,104.7,102.1,12.5,16.5,235,236
41484.85417,0.46,38.8,53.9,2993,73.2,,7187,101.8,99.7,12.3,16.5,235,236
41484.86458,0.48,38.9,54,2830,72.9,,7023,101.9,99.7,12.3,16.3,235,236
41484.875,0.47,39,54.2,3025,73.3,,7121,104,101.2,12.4,16.3,235,236
41484.88542,0.47,38.9,54.2,3083,73.1,,7121,104.1,101.8,12.6,16.6,235,236
41484.89583,0.47,39,54.2,3114,72.9,,7070,104.2,101.5,12.3,16.4,235,236
41484.90625,0.48,38.8,54.1,2982,72.9,,7190,104.6,102.3,12.5,16.3,235,236
41484.91667,0.46,38.9,54.2,3005,72.7,,7035,102.3,99.8,12.3,16.4,235,236
41484.92708,0.46,38.9,54.1,2884,72.6,,6833,102.1,99.8,12.1,16,235,236
41484.9375,0.46,39.1,54.2,2870,72.3,,6858,102.5,100.4,12.1,16,235,236
41484.94792,0.46,39,54,2930,72.3,,6851,103.6,101.2,12.3,16.1,235,236
41484.95833,0.46,38.9,54,2802,71.9,,6787,101,98.9,12.1,15.8,235,236
41484.96875,0.45,39,53.8,2798,71.7,,6677,101.6,99.3,12.2,15.7,235,236
41484.97917,0.46,38.8,53.9,2768,71.9,,6727,103.3,101.2,12.1,15.8,235,236
41484.98958,0.46,38.8,54,2774,71.7,,6674,101.9,100,11.9,15.6,235,236
41485,0.46,38.8,53.8,2672,71.4,,6678,101.9,100,12.1,15.5,235,236
41485.01042,0.46,38.9,53.9,2674,71.4,,6634,101.2,99.2,11.9,15.4,235,236
41485.02083,0.46,39,53.9,2765,71.4,,6588,101,99,11.9,15.3,235,236
41485.03125,0.44,39,53.8,2801,71.3,,6595,100.2,98.4,11.6,15,235,236
41485.04167,0.44,38.9,53.8,2798,70.9,,6482,101.1,99.1,11.8,15.1,235,236
41485.05208,0.46,38.8,53.7,2621,70.4,,6466,101,99,11.7,14.9,235,236
41485.0625,0.45,38.9,53.6,2670,70,,6257,101.4,99.3,11.5,14.7,235,236
41485.07292,0.44,39.1,53.6,2679,69.7,,6267,101,98.9,11.5,14.5,235,236
41485.08333,0.44,39.1,53.5,2753,69.8,,6071,100.9,99.1,11.3,14.5,235,236
41485.09375,0.43,38.9,53.6,2707,69.6,,6239,100.9,99,11.5,14.6,235,236
41485.10417,0.43,38.9,53.6,2750,69.3,,6392,101.2,99.2,11.5,14.9,235,236
41485.11458,0.43,38.9,53.5,2735,69.3,,6272,101.1,99,11.4,14.6,235,236
41485.125,0.43,38.9,53.5,2679,69,,6136,100.9,99,11.5,14.3,235,236
41485.13542,0.44,38.9,53.5,2619,68.8,,6057,101,99.1,11.3,14.3,235,236
41485.14583,0.42,39,53.5,2693,68.7,,5975,101.1,99.2,11.2,14.2,235,236
41485.15625,0.42,38.9,53.4,2657,68.7,,5957,101,99.1,11.3,14.4,235,236
41485.16667,0.43,39,53.3,2543,67.8,,4940,99.9,98.4,10.8,12.8,235,236
41485.17708,0.42,38.9,53.2,2540,67.3,,4982,99.4,97.7,10.7,12.7,235,236
41485.1875,0.42,38.9,53.1,2438,67,,4934,99.4,97.9,10.7,12.7,235,236
41485.19792,0.41,38.9,53.1,2486,66.6,,4952,99.6,98.2,10.7,12.6,235,236
41485.20833,0.42,38.9,53.2,2407,66.4,,4928,100.1,98.5,10.7,12.7,235,236
41485.21875,0.41,38.8,53.2,2504,66.3,,4934,100,98.3,10.7,12.6,235,236
41485.22917,0.41,38.9,53.2,2486,66.2,,4886,100,98.4,10.7,12.6,235,236
41485.23958,0.4,39,53.1,2512,66,,4919,99.4,97.5,10.6,12.5,235,236
41485.25,0.41,38.8,53.1,2390,65.9,,4963,99.7,98.2,10.6,12.5,235,236
41485.26042,0.4,39,53.2,2633,66,,4943,101.1,99.3,10.6,12.4,235,236
41485.27083,0.4,38.9,52.9,2580,65.8,,4892,100.2,98.4,10.7,12.6,235,236
41485.28125,0.4,38.8,53.1,2508,66,,4937,99.6,98.1,10.7,12.6,235,236
41485.29167,0.4,38.9,53.1,2486,65.6,,4927,99.8,98.2,10.8,12.8,235,236
41485.30208,0.4,38.9,53.1,2523,65.6,,4931,99.5,98,10.6,12.4,235,236
41485.3125,0.41,39.3,53.1,2584,66.1,,4910,98.9,97.1,10.7,12.6,235,236
41485.32292,0.4,39.2,53.1,2688,66,,5068,100.6,98.7,10.7,12.7,235,236
41485.33333,0.41,39.1,53.1,2742,66,,4905,100.8,98.8,10.8,12.6,235,236
41485.34375,0.41,39,53.4,2840,66.4,,5036,100.6,98.3,10.6,12.9,235,236
41485.35417,0.41,39,53.5,2843,66.8,,5671,100.5,98.3,11.1,13.6,235,236
41485.36458,0.41,38.9,53.7,2879,66.7,,5351,100.7,98.4,10.8,13.2,235,236
41485.375,0.41,39,53.7,2960,67.3,,5932,101,98.7,11.2,14.1,235,236
41485.38542,0.42,39.3,53.8,3050,68.2,,6033,101.3,98.9,11.3,14.5,235,236
41485.39583,0.43,39.2,53.8,3080,68.6,,6085,101,98.6,11.6,14.8,235,236
41485.40625,0.43,39.1,53.9,3203,69,,6395,101.1,98.7,11.7,14.6,235,236
41485.41667,0.44,39.2,54,3325,70,,6471,101.9,99,11.9,15.3,235,236
41485.42708,0.45,39.3,54,3490,70.6,,6663,101.8,98.7,12,15.6,235,236
41485.4375,0.46,39.2,54,3561,71.3,,6890,105,102.3,12.3,16.2,235,236
41485.44792,0.45,39.4,54,3696,71.4,,7058,109.1,106,12.1,16,235,236
41485.45833,0.46,38.8,54,3518,71.4,,7068,103.6,100.3,12.3,16.5,235,236
41485.46875,0.46,38.8,53.8,3365,71.3,,6800,103.8,101,12,15.9,235,236
41485.47917,0.46,39,53.9,3305,71.1,,6832,104,101.2,12,15.8,235,236
41485.48958,0.46,39,54,3383,71.9,,6933,103.7,100.7,12.2,16.1,235,236
41485.5,0.46,39,53.9,3325,71.9,,6885,103.8,100.7,12.2,15.9,235,236
41485.51042,0.47,38.9,54.1,3372,71.8,,6903,103.6,100.3,12.3,15.9,235,236
41485.52083,0.46,38.9,54.1,3344,71.3,,6779,104,101.2,12.1,15.9,235,236
41485.53125,0.45,38.9,54.2,3467,71.5,,6935,103.8,100.8,12.2,16.2,235,236
41485.54167,0.48,39,54.1,3331,72,,7042,104,101.1,12.4,16.4,235,236
41485.55208,0.47,39.1,54.3,3562,72.5,,7082,104.1,100.8,12.3,16.1,235,236
41485.5625,0.49,39.1,54.2,3562,73.5,,7603,105.3,101.8,12.8,16.9,235,236
41485.57292,0.49,39.1,54.4,3731,73.7,,7370,104,100.5,12.6,16.8,235,236
41485.58333,0.52,38.6,54.2,3429,73.3,,7340,104.4,101.6,12.8,17,235,236
41485.59375,0.48,39,54.2,3163,73.4,,7284,101.9,99,12.7,16.8,235,236
41485.60417,0.48,38.8,53.9,3348,73.6,,7147,102.6,99.7,12.8,17.2,235,236
41485.61458,0.48,38.9,54.1,3207,73.7,,7352,102.1,99.6,12.5,16.6,235,236
41485.625,0.49,39,54,3249,74.1,,7247,102.7,100,12.7,17.1,235,236
41485.63542,0.48,39,54.1,3274,74.4,,7422,102,99.4,12.7,17.1,235,236
41485.64583,0.47,39,54.2,3362,73.9,,7274,102.1,99.5,12.8,16.9,235,236
41485.65625,0.48,39,54.1,3407,74,,7217,102.4,99.3,12.8,16.9,235,236
41485.66667,0.48,39,54.2,3419,74.3,,7426,102.4,99.4,12.9,17,235,236
41485.67708,0.49,38.9,54.1,3388,74.4,,7449,102.3,99.4,13.1,17.2,235,236
41485.6875,0.49,39.1,54.3,3472,74.8,,7502,101.7,98.4,13,17.8,235,236
41485.69792,0.49,38.9,54.2,3459,75,,7641,102.4,99.5,13,17.5,235,236
41485.70833,0.48,38.9,54.1,3531,74.8,,7552,102.3,99,12.7,17.2,235,236
41485.71875,0.49,38.8,54.2,3461,74.9,,7564,102.3,99.4,12.7,17.4,235,236
41485.72917,0.49,38.8,54.1,3359,74.6,,7639,103.1,100.2,12.9,17.4,235,236
41485.73958,0.48,38.9,54.1,3344,74.4,,7400,103.1,100,12.7,16.9,235,236
41485.75,0.48,38.9,54,3282,74.7,,7374,102.8,100.1,12.8,17.3,235,236
41485.76042,0.48,38.9,53.9,3260,74.9,,7447,103.1,100.4,12.7,17.2,235,236
41485.77083,0.47,39,54,3343,75,,7435,102.6,99.5,12.9,17.3,235,236
41485.78125,0.49,39,54.1,3185,74.9,,7475,102.7,99.8,12.9,17.4,235,236
41485.79167,0.49,39,54,3219,74.8,,7579,102.9,100.1,12.9,17.5,235,236
41485.80208,0.48,38.9,54.1,3305,75,,7446,102.5,99.7,12.7,17.4,235,236
41485.8125,0.49,39,54,3263,75,,7463,103,100,12.8,17.2,235,236
41485.82292,0.49,38.8,54.1,3152,74.7,,7576,103.2,100.7,12.9,17.3,235,236
41485.83333,0.47,38.9,54.1,3269,74.7,,7397,103.2,100.5,12.6,17.1,235,236
41485.84375,0.48,38.9,54.1,3233,74.9,,7418,103.6,100.9,12.7,17.4,235,236
41485.85417,0.48,39,54.3,3218,74.8,,7565,102.5,99.9,13.1,17.3,235,236
41485.86458,0.48,38.9,54.2,3208,74.9,,7517,102.7,100.1,13,17.4,235,236
41485.875,0.5,38.9,54.3,3103,74.9,,7551,103.4,100.7,12.8,17.3,235,236
41485.88542,0.49,39,54.3,3167,74.9,,7369,102.8,100.7,12.7,17.2,235,236
41485.89583,0.49,38.9,54.3,3170,74.9,,7601,103.2,100.4,12.7,17.5,235,236
41485.90625,0.5,38.9,54.4,3094,74.8,,7457,103.2,100.5,12.8,17.1,235,236
41485.91667,0.47,39,54.3,3213,74.7,,7490,103.1,100.6,13,17.2,235,236
41485.92708,0.49,39,54.3,3058,74.8,,7445,103.3,100.6,12.9,17.2,235,236
41485.9375,0.48,38.9,54.3,3119,74.9,,7499,103.1,100.3,12.8,17.2,235,236
41485.94792,0.49,38.9,54.2,3059,74.8,,7505,102.9,100.4,12.7,17.3,235,236
41485.95833,0.48,39,54.3,3163,75.1,,7394,102.6,99.9,12.9,17.4,235,236
41485.96875,0.48,38.9,54.2,3076,75,,7448,102.8,100.5,12.9,17.4,235,236
41485.97917,0.48,39,54.3,3035,74.9,,7335,102.6,100.6,12.7,17.4,235,236
41485.98958,0.49,38.9,54.3,2968,74.7,,7385,103.2,100.5,12.6,17.1,235,236
41486,0.47,38.9,54.3,3096,74.7,,7532,102.6,100.5,12.6,17.4,235,236
41486.01042,0.48,39,54.3,2990,74.7,,7470,102.2,99.8,12.7,17.7,235,236
41486.02083,0.49,38.8,54.3,2900,74.6,,7444,101.7,99.6,12.6,16.8,235,236
41486.03125,0.48,39,54.1,2975,74.7,,7403,101.7,99.4,12.5,16.8,235,236
41486.04167,0.51,38.9,54.2,2794,74.7,,7333,101.2,99,12.6,16.9,235,236
41486.05208,0.48,38.8,54.2,2948,74.7,,7308,101.1,99,12.7,16.9,235,236
41486.0625,0.5,38.9,54.2,2824,74.8,,7391,101.1,98.9,12.7,17.2,235,236
41486.07292,0.51,38.9,54.2,2761,74.7,,7426,101.4,99.2,12.6,16.8,235,236
41486.08333,0.49,39,54.2,2850,74.8,,7400,101.3,99.2,12.7,16.8,235,236
41486.09375,0.48,38.9,54.2,2933,74.9,,7438,101.4,99.4,12.6,17,235,236
41486.10417,0.48,39,54.2,2928,75,,7445,100.7,98.6,12.7,16.8,235,236
41486.11458,0.49,38.9,54.3,2866,75.1,,7444,101.1,98.8,12.6,17.1,235,236
41486.125,0.51,39,54.3,2824,75,,7373,100.8,98.4,12.9,17,235,236
41486.13542,0.48,38.9,54.3,2938,74.9,,7418,100.7,98.4,12.7,17.2,235,236
41486.14583,0.49,38.9,54.4,2881,74.9,,7490,100.9,98.4,12.8,16.8,235,236
41486.15625,0.49,39,54.3,2862,74.9,,7463,100.9,98.7,12.8,17,235,236
41486.16667,0.48,38.9,54.4,2919,74.9,,7437,100.9,98.6,12.6,16.8,235,236
41486.17708,0.48,38.9,54.3,2982,74.9,,7421,100.9,98.7,12.7,17.1,235,236
41486.1875,0.49,38.9,54.4,2945,74.9,,7429,101.1,98.7,12.6,17,235,236
41486.19792,0.48,38.8,54.3,2915,74.9,,7463,101.1,98.7,12.7,17.1,235,236
41486.20833,0.48,39,54.4,3020,74.8,,7403,101.2,98.8,12.6,16.9,235,236
41486.21875,0.48,39.1,54.4,3129,74.9,,7460,102,99.6,12.8,17.4,235,236
41486.22917,0.49,38.9,54.3,3110,75,,7384,102.2,99.5,12.9,17.8,235,236
41486.23958,0.49,39,54.4,3091,74.9,,7459,101.8,99.2,12.7,17.1,235,236
41486.25,0.48,39,54.4,3140,74.9,,7514,102.1,99.8,12.9,17.5,235,236
41486.26042,0.48,39.1,54.2,3305,75.1,,7608,102.3,99,12.9,17.6,235,236
41486.27083,0.48,38.7,54.4,3254,74.9,,7610,102.2,99.6,12.9,17.6,235,236
41486.28125,0.49,38.9,54.3,3226,74.9,,7368,102.3,99.3,12.8,17.2,235,236
41486.29167,0.48,38.9,54.4,3261,74.9,,7535,101.9,99.5,12.9,17.5,235,236
41486.30208,0.48,38.9,54.3,3320,74.9,,7579,102,99.2,12.8,17.3,235,236
41486.3125,0.48,38.9,54.4,3294,75.1,,7625,101.7,99.2,12.9,17.3,235,236
41486.32292,0.49,38.9,54.4,3257,75,,7577,101.6,98.8,12.9,17.7,235,236
41486.33333,0.5,39,54.4,3275,75.1,,7504,101.8,99.3,12.9,17.5,235,236
41486.34375,0.48,39,54.4,3356,75.1,,7595,102.2,99.3,13.1,17.7,235,236
41486.35417,0.49,39,54.6,3350,75.3,,7633,102,98.8,13.1,17.6,235,236
41486.36458,0.49,39,54.5,3384,75.4,,7694,102,99.1,13,18.1,235,236
41486.375,0.5,39,54.7,3426,75.8,,7847,101.5,98.5,13.1,18,235,236
41486.38542,0.5,39,54.5,3460,76.2,,7862,101.2,98.3,13.4,18.3,235,236
41486.39583,0.52,39,54.7,3456,76.3,,7425,101.2,98.3,12.2,17.1,235,236
41486.40625,0.51,38.9,54.7,3497,76.2,,7340,101.2,97.9,12.3,16.9,235,236
41486.41667,0.51,38.9,54.6,3488,76.1,,7404,100.4,97.4,12.3,17,235,236
41486.42708,0.53,38.9,54.6,3470,76.3,,7394,100.5,97.3,12.5,17.3,235,236
41486.4375,0.51,38.9,54.6,3595,76.2,,7280,100.1,97,12.4,16.4,235,236
41486.44792,0.52,38.9,54.6,3500,76.6,,7411,100.1,97,12.5,17.1,235,236
41486.45833,0.51,38.9,54.6,3569,76.4,,7490,100,96.3,12.6,17.4,235,236
41486.46875,0.53,39,54.6,3572,76.7,,7649,99.9,96.6,12.6,17.4,235,236
41486.47917,0.51,38.9,54.6,3648,76,,7375,100.2,96.4,12.3,16.5,235,236
41486.48958,0.5,38.9,54.4,3531,75.7,,7122,100.1,96.7,12.1,16.4,235,236
41486.5,0.5,38.9,54.4,3492,76.2,,7433,100.5,97.4,12.3,17,235,236
41486.51042,0.52,38.9,54.3,3414,76.3,,7386,101.1,98,12.4,17,235,236
41486.52083,0.5,38.9,54.3,3434,76.3,,7373,101.1,98,12.3,16.6,235,236
41486.53125,0.52,39,54.2,3434,76.7,,7528,100.4,97.3,12.6,17.2,235,236
41486.54167,0.51,38.9,54.2,3380,76.6,,7373,100.7,98,12.5,17.2,235,236
41486.55208,0.51,39,54.1,3371,76.6,,7412,105.1,102.5,12.2,16.9,235,236
41486.5625,0.52,39,54.1,3472,77,,7322,104.8,101.5,12.3,16.7,235,236
41486.57292,0.53,38.9,54.3,3464,77.1,,7559,104.3,101.4,12.6,17.4,235,236
41486.58333,0.51,39,54.3,3554,76.5,,7347,104.4,101.4,12.3,17,235,236
41486.59375,0.51,39,54.3,3532,76.9,,7505,104.4,100.9,12.4,17,235,236
41486.60417,0.52,39,54.5,3635,77.3,,7625,103.4,100.4,12.6,17.5,235,236
41486.61458,0.51,38.9,54.4,3599,76,,7349,104.7,101.4,12.3,16.8,235,236
41486.625,0.52,39,54.4,3559,76.9,,7592,103.9,100.6,12.5,17.5,235,236
41486.63542,0.51,38.9,54.4,3689,77,,7550,103.9,100.4,12.5,17.2,235,236
41486.64583,0.52,38.9,54.5,3641,76.9,,7634,104,100.4,12.7,17.3,235,236
41486.65625,0.51,38.9,54.6,3614,76.6,,7524,103.6,100.1,12.5,16.9,235,236
41486.66667,0.51,39,54.6,3679,76.5,,7400,103.6,100.4,12.3,16.8,235,236
41486.67708,0.51,39,54.6,3701,76.9,,7687,103.6,100.2,12.7,17.4,235,236
41486.6875,0.51,39,54.7,3738,77.1,,7673,103.6,100.3,12.5,17.5,235,236
41486.69792,0.52,38.9,54.6,3648,76.8,,7610,103.9,100.1,12.6,17.2,235,236
41486.70833,0.51,38.9,54.5,3609,76.6,,7430,103.7,100.6,12.4,17,235,236
41486.71875,0.51,38.9,54.5,3712,77.1,,7530,102.7,100,12.5,17.2,235,236
41486.72917,0.52,39,54.6,3674,77.4,,7725,102.9,99.4,12.6,17.6,235,236
41486.73958,0.53,39,54.7,3560,77.1,,7649,103.6,100.2,12.9,17.4,235,236
41486.75,0.52,38.9,54.6,3632,77,,7775,102.9,99.7,12.6,17,235,236
